iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
PER,South America,Peru,2020-03-28,318.0,0.0,38.71,26.0,0.0,3.29,9.5,0.0,1.16,0.78,0.0,0.1,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-03-29,635.0,317.0,45.29,71.0,45.0,6.43,18.97,9.47,1.35,2.12,1.34,0.19,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,-2939.1,-7.66,-13.39,-88.25
PER,South America,Peru,2020-03-30,635.0,0.0,45.29,71.0,0.0,6.43,18.97,0.0,1.35,2.12,0.0,0.19,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-03-31,635.0,0.0,45.29,71.0,0.0,6.43,18.97,0.0,1.35,2.12,0.0,0.19,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-04-01,635.0,0.0,45.29,71.0,0.0,6.43,18.97,0.0,1.35,2.12,0.0,0.19,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-04-02,635.0,0.0,45.29,71.0,0.0,6.43,18.97,0.0,1.35,2.12,0.0,0.19,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-04-03,635.0,0.0,45.29,71.0,0.0,6.43,18.97,0.0,1.35,2.12,0.0,0.19,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-04-04,635.0,0.0,45.29,71.0,0.0,6.43,18.97,0.0,1.35,2.12,0.0,0.19,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-04-05,1595.0,960.0,137.14,209.0,138.0,19.71,47.65,28.68,4.1,6.24,4.12,0.59,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,-3109.7,-7.53,-5.86,-93.37
PER,South America,Peru,2020-04-06,1595.0,0.0,137.14,209.0,0.0,19.71,47.65,0.0,4.1,6.24,0.0,0.59,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-04-07,1595.0,0.0,137.14,209.0,0.0,19.71,47.65,0.0,4.1,6.24,0.0,0.59,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-04-08,1595.0,0.0,137.14,209.0,0.0,19.71,47.65,0.0,4.1,6.24,0.0,0.59,1.98,,,,,,,,,39599.0,,1.18,,,,0.0,,tests performed,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-04-09,1595.0,0.0,137.14,209.0,0.0,19.71,47.65,0.0,4.1,6.24,0.0,0.59,1.95,,,,,,,,,48465.0,,1.44,,,,0.0,,tests performed,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-04-10,1595.0,0.0,137.14,209.0,0.0,19.71,47.65,0.0,4.1,6.24,0.0,0.59,1.91,,,,,,,,,56681.0,,1.68,,,,0.0,,tests performed,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-04-11,1595.0,0.0,137.14,209.0,0.0,19.71,47.65,0.0,4.1,6.24,0.0,0.59,1.88,,,,,,,,,65712.0,,1.95,,,,0.0,,tests performed,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-04-12,5897.0,4302.0,614.57,650.0,441.0,63.0,176.16,128.51,18.36,19.42,13.17,1.88,1.85,,,,,,,,,76506.0,,2.27,,,,0.0,,tests performed,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,-3032.1,-6.88,2.76,-91.04
PER,South America,Peru,2020-04-13,5897.0,0.0,614.57,650.0,0.0,63.0,176.16,0.0,18.36,19.42,0.0,1.88,1.82,,,,,,,,,87166.0,,2.58,,,,0.0,,tests performed,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-04-14,5897.0,0.0,614.57,650.0,0.0,63.0,176.16,0.0,18.36,19.42,0.0,1.88,1.78,,,,,,,,,102216.0,,3.03,,,,0.0,,tests performed,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-04-15,5897.0,0.0,614.57,650.0,0.0,63.0,176.16,0.0,18.36,19.42,0.0,1.88,1.75,,,,,,,,,109385.0,,3.24,,9969.0,0.3,0.1,9.8,tests performed,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-04-16,5897.0,0.0,614.57,650.0,0.0,63.0,176.16,0.0,18.36,19.42,0.0,1.88,1.72,,,,,,,,,121468.0,,3.6,,10429.0,0.31,0.1,10.1,tests performed,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-04-17,5897.0,0.0,614.57,650.0,0.0,63.0,176.16,0.0,18.36,19.42,0.0,1.88,1.69,,,,,,,,,127513.0,,3.78,,10119.0,0.3,0.11,9.3,tests performed,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-04-18,5897.0,0.0,614.57,650.0,0.0,63.0,176.16,0.0,18.36,19.42,0.0,1.88,1.66,,,,,,,,,135895.0,,4.03,,10026.0,0.3,0.11,9.3,tests performed,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-04-19,13489.0,7592.0,1084.57,1490.0,840.0,120.0,402.95,226.79,32.4,44.51,25.09,3.58,1.64,,,,,,,,,143745.0,,4.26,,9606.0,0.28,0.12,8.3,tests performed,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,-2440.5,-5.19,20.23,-73.28
PER,South America,Peru,2020-04-20,13489.0,0.0,1084.57,1490.0,0.0,120.0,402.95,0.0,32.4,44.51,0.0,3.58,1.62,,,,,,,,,148011.0,,4.39,,8692.0,0.26,0.11,9.3,tests performed,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-04-21,13489.0,0.0,1084.57,1490.0,0.0,120.0,402.95,0.0,32.4,44.51,0.0,3.58,1.61,,,,,,,,,156208.0,,4.63,,7713.0,0.23,0.14,7.1,tests performed,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-04-22,13489.0,0.0,1084.57,1490.0,0.0,120.0,402.95,0.0,32.4,44.51,0.0,3.58,1.59,,,,,,,,,170400.0,,5.05,,8716.0,0.26,0.13,7.9,tests performed,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-04-23,13489.0,0.0,1084.57,1490.0,0.0,120.0,402.95,0.0,32.4,44.51,0.0,3.58,1.58,,,,,,,,,185238.0,,5.49,,9110.0,0.27,0.13,7.6,tests performed,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-04-24,13489.0,0.0,1084.57,1490.0,0.0,120.0,402.95,0.0,32.4,44.51,0.0,3.58,1.57,,,,,,,,,198349.0,,5.88,,10119.0,0.3,0.12,8.7,tests performed,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-04-25,13489.0,0.0,1084.57,1490.0,0.0,120.0,402.95,0.0,32.4,44.51,0.0,3.58,1.56,,,,,,,,,218195.0,,6.47,,11757.0,0.35,0.13,7.5,tests performed,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-04-26,21648.0,8159.0,1165.57,2910.0,1420.0,202.86,646.68,243.73,34.82,86.93,42.42,6.06,1.54,,,,,,,,,232747.0,,6.9,,12715.0,0.38,0.13,7.5,tests performed,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,-827.1,-1.66,57.37,-24.83
PER,South America,Peru,2020-04-27,21648.0,0.0,1165.57,2910.0,0.0,202.86,646.68,0.0,34.82,86.93,0.0,6.06,1.52,,,,,,,,,239563.0,,7.1,,13079.0,0.39,0.14,7.4,tests performed,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-04-28,21648.0,0.0,1165.57,2910.0,0.0,202.86,646.68,0.0,34.82,86.93,0.0,6.06,1.5,,,,,,,,,267612.0,,7.94,,15915.0,0.47,0.12,8.3,tests performed,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-04-29,21648.0,0.0,1165.57,2910.0,0.0,202.86,646.68,0.0,34.82,86.93,0.0,6.06,1.49,,,,,,,,,296262.0,,8.79,,17980.0,0.53,0.12,8.5,tests performed,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-04-30,21648.0,0.0,1165.57,2910.0,0.0,202.86,646.68,0.0,34.82,86.93,0.0,6.06,1.47,,,,,,,,,318252.0,,9.44,,19002.0,0.56,0.12,8.3,tests performed,,,,,,,,,,,,,,94.44,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-05-01,21648.0,0.0,1165.57,2910.0,0.0,202.86,646.68,0.0,34.82,86.93,0.0,6.06,1.45,,,,,,,,,342498.0,,10.16,,20593.0,0.61,0.13,7.7,tests performed,,,,,,,,,,,,,,96.3,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-05-02,21648.0,0.0,1165.57,2910.0,0.0,202.86,646.68,0.0,34.82,86.93,0.0,6.06,1.43,,,,,,,,,355604.0,,10.55,,19630.0,0.58,0.12,8.0,tests performed,,,,,,,,,,,,,,96.3,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-05-03,40459.0,18811.0,2687.29,5181.0,2271.0,324.43,1208.62,561.93,80.28,154.77,67.84,9.69,1.41,,,,,,,,,375096.0,,11.12,,20336.0,0.6,0.13,7.8,tests performed,,,,,,,,,,,,,,96.3,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,1687.0,3.2,85.81,50.65
PER,South America,Peru,2020-05-04,40459.0,0.0,2687.29,5181.0,0.0,324.43,1208.62,0.0,80.28,154.77,0.0,9.69,1.4,,,,,,,,,389309.0,,11.55,,21392.0,0.63,0.12,8.0,tests performed,,,,,,,,,,,,,,96.3,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-05-05,40459.0,0.0,2687.29,5181.0,0.0,324.43,1208.62,0.0,80.28,154.77,0.0,9.69,1.38,,,,,,,,,406579.0,,12.06,,19852.0,0.59,0.14,6.9,tests performed,,,,,,,,,,,,,,96.3,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-05-06,40459.0,0.0,2687.29,5181.0,0.0,324.43,1208.62,0.0,80.28,154.77,0.0,9.69,1.37,,,,,,,,,429458.0,,12.74,,19028.0,0.56,0.16,6.4,tests performed,,,,,,,,,,,,,,96.3,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-05-07,40459.0,0.0,2687.29,5181.0,0.0,324.43,1208.62,0.0,80.28,154.77,0.0,9.69,1.35,,,,,,,,,448020.0,,13.29,,18538.0,0.55,0.17,6.0,tests performed,,,,,,,,,,,,,,96.3,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-05-08,40459.0,0.0,2687.29,5181.0,0.0,324.43,1208.62,0.0,80.28,154.77,0.0,9.69,1.33,,,,,,,,,473190.0,,14.04,,18670.0,0.55,0.16,6.1,tests performed,,,,,,,,,,,,,,96.3,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-05-09,40459.0,0.0,2687.29,5181.0,0.0,324.43,1208.62,0.0,80.28,154.77,0.0,9.69,1.32,,,,,,,,,494250.0,,14.66,,19807.0,0.59,0.16,6.2,tests performed,,,,,,,,,,,,,,96.3,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-05-10,61847.0,21388.0,3055.43,8263.0,3082.0,440.29,1847.53,638.92,91.27,246.84,92.07,13.15,1.3,,,,,,,,,504930.0,,14.98,,18548.0,0.55,0.16,6.1,tests performed,,,,,,,,,,,,,,96.3,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,5087.3,9.15,120.06,152.75
PER,South America,Peru,2020-05-11,61847.0,0.0,3055.43,8263.0,0.0,440.29,1847.53,0.0,91.27,246.84,0.0,13.15,1.29,,,,,,,,,512869.0,,15.21,,17651.0,0.52,0.17,5.7,tests performed,,,,,,,,,,,,,,92.59,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-05-12,61847.0,0.0,3055.43,8263.0,0.0,440.29,1847.53,0.0,91.27,246.84,0.0,13.15,1.28,,,,,,,,,532169.0,,15.78,,17941.0,0.53,0.17,6.0,tests performed,,,,,,,,,,,,,,92.59,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-05-13,61847.0,0.0,3055.43,8263.0,0.0,440.29,1847.53,0.0,91.27,246.84,0.0,13.15,1.28,,,,,,,,,553302.0,,16.41,,17692.0,0.52,0.17,5.7,tests performed,,,,,,,,,,,,,,92.59,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-05-14,61847.0,0.0,3055.43,8263.0,0.0,440.29,1847.53,0.0,91.27,246.84,0.0,13.15,1.27,,,,,,,,,587292.0,,17.42,,19896.0,0.59,0.16,6.3,tests performed,,,,,,,,,,,,,,92.59,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-05-15,61847.0,0.0,3055.43,8263.0,0.0,440.29,1847.53,0.0,91.27,246.84,0.0,13.15,1.26,,,,,,,,,605383.0,,17.96,,18885.0,0.56,0.17,5.8,tests performed,,,,,,,,,,,,,,92.59,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-05-16,61847.0,0.0,3055.43,8263.0,0.0,440.29,1847.53,0.0,91.27,246.84,0.0,13.15,1.25,,,,,,,,,630482.0,,18.7,,19462.0,0.58,0.17,5.8,tests performed,,,,,,,,,,,,,,92.59,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-05-17,84495.0,22648.0,3235.43,11824.0,3561.0,508.71,2524.09,676.56,96.65,353.21,106.38,15.2,1.24,,,,,,,,,650613.0,,19.3,,20812.0,0.62,0.17,5.8,tests performed,,,,,,,,,,,,,,92.59,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,8995.6,15.37,133.21,270.1
PER,South America,Peru,2020-05-18,84495.0,0.0,3235.43,11824.0,0.0,508.71,2524.09,0.0,96.65,353.21,0.0,15.2,1.23,,,,,,,,,661132.0,,19.61,,21180.0,0.63,0.18,5.7,tests performed,,,,,,,,,,,,,,92.59,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-05-19,84495.0,0.0,3235.43,11824.0,0.0,508.71,2524.09,0.0,96.65,353.21,0.0,15.2,1.22,,,,,,,,,679582.0,,20.16,,21059.0,0.62,0.19,5.4,tests performed,,,,,,,,,,,,,,92.59,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-05-20,84495.0,0.0,3235.43,11824.0,0.0,508.71,2524.09,0.0,96.65,353.21,0.0,15.2,1.22,,,,,,,,,715423.0,,21.22,,23160.0,0.69,0.17,5.8,tests performed,,,,,,,,,,,,,,92.59,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-05-21,84495.0,0.0,3235.43,11824.0,0.0,508.71,2524.09,0.0,96.65,353.21,0.0,15.2,1.21,,,,,,,,,736500.0,,21.84,,21315.0,0.63,0.19,5.3,tests performed,,,,,,,,,,,,,,92.59,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-05-22,84495.0,0.0,3235.43,11824.0,0.0,508.71,2524.09,0.0,96.65,353.21,0.0,15.2,1.2,,,,,,,,,750526.0,,22.26,,20735.0,0.62,0.19,5.3,tests performed,,,,,,,,,,,,,,92.59,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-05-23,84495.0,0.0,3235.43,11824.0,0.0,508.71,2524.09,0.0,96.65,353.21,0.0,15.2,1.19,,,,,,,,,788341.0,,23.38,,22551.0,0.67,0.17,5.8,tests performed,,,,,,,,,,,,,,92.59,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-05-24,111698.0,27203.0,3886.14,15583.0,3759.0,537.0,3336.72,812.63,116.09,465.51,112.29,16.04,1.19,,,,,,,,,820967.0,,24.35,,24336.0,0.72,0.16,6.1,tests performed,,,,,,,,,,,,,,92.59,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,13234.6,21.51,141.24,397.38
PER,South America,Peru,2020-05-25,111698.0,0.0,3886.14,15583.0,0.0,537.0,3336.72,0.0,116.09,465.51,0.0,16.04,1.18,,,,,,,,,840922.0,,24.94,,25684.0,0.76,0.16,6.2,tests performed,,,,,,,,,,,,,,89.81,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-05-26,111698.0,0.0,3886.14,15583.0,0.0,537.0,3336.72,0.0,116.09,465.51,0.0,16.04,1.18,,,,,,,,,875721.0,,25.97,,28020.0,0.83,0.15,6.5,tests performed,,,,,,,,,,,,,,89.81,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-05-27,111698.0,0.0,3886.14,15583.0,0.0,537.0,3336.72,0.0,116.09,465.51,0.0,16.04,1.17,,,,,,,,,905278.0,,26.85,,27122.0,0.8,0.17,6.0,tests performed,,,,,,,,,,,,,,89.81,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-05-28,111698.0,0.0,3886.14,15583.0,0.0,537.0,3336.72,0.0,116.09,465.51,0.0,16.04,1.16,,,,,,,,,928797.0,,27.55,,27471.0,0.82,0.17,5.8,tests performed,,,,,,,,,,,,,,89.81,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-05-29,111698.0,0.0,3886.14,15583.0,0.0,537.0,3336.72,0.0,116.09,465.51,0.0,16.04,1.16,,,,,,,,,963617.0,,28.58,,30442.0,0.9,0.17,5.8,tests performed,,,,,,,,,,,,,,89.81,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-05-30,111698.0,0.0,3886.14,15583.0,0.0,537.0,3336.72,0.0,116.09,465.51,0.0,16.04,1.14,,,,,,,,,1012708.0,,30.04,,32052.0,0.95,0.18,5.6,tests performed,,,,,,,,,,,,,,89.81,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-05-31,148285.0,36587.0,5226.71,19483.0,3900.0,557.14,4429.67,1092.95,156.14,582.01,116.5,16.64,1.13,,,,,,,,,1058874.0,,31.41,,33987.0,1.01,0.19,5.3,tests performed,,,,,,,,,,,,,,89.81,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,17627.3,27.31,145.46,529.27
PER,South America,Peru,2020-06-01,148285.0,0.0,5226.71,19483.0,0.0,557.14,4429.67,0.0,156.14,582.01,0.0,16.64,1.11,,,,,,,,,1076659.0,,31.93,,33677.0,1.0,0.2,5.1,tests performed,,,,,,,,,,,,,,89.81,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-06-02,148285.0,0.0,5226.71,19483.0,0.0,557.14,4429.67,0.0,156.14,582.01,0.0,16.64,1.1,,,,,,,,,1109052.0,,32.89,,33333.0,0.99,0.21,4.8,tests performed,,,,,,,,,,,,,,89.81,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-06-03,148285.0,0.0,5226.71,19483.0,0.0,557.14,4429.67,0.0,156.14,582.01,0.0,16.64,1.08,,,,,,,,,1115615.0,,33.09,,30048.0,0.89,0.2,4.9,tests performed,,,,,,,,,,,,,,89.81,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-06-04,148285.0,0.0,5226.71,19483.0,0.0,557.14,4429.67,0.0,156.14,582.01,0.0,16.64,1.07,,,,,,,,,1135831.0,,33.69,,29576.0,0.88,0.2,5.0,tests performed,,,,,,,,,,,,,,89.81,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-06-05,148285.0,0.0,5226.71,19483.0,0.0,557.14,4429.67,0.0,156.14,582.01,0.0,16.64,1.06,,,,,,,,,1154468.0,,34.24,,27264.0,0.81,0.2,4.9,tests performed,,,,,,,,,,,,,,89.81,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
PER,South America,Peru,2020-06-06,148285.0,0.0,5226.71,19483.0,0.0,557.14,4429.67,0.0,156.14,582.01,0.0,16.64,1.05,,,,,,,,,1173003.0,,34.79,,22899.0,0.68,0.22,4.4,tests performed,,,,,,,,,,,,,,89.81,25.13,29.1,7.15,4.46,12236.71,3.5,85.76,5.95,4.8,,,1.6,76.74,0.78,34049588,,,,
